週,店タイプ,店舗番号,店サイズ,売上,平均気温,ガソリン価格,消費者物価指数,失業率,ISO週番号,祝日の有無,クリスマスセール,BlackFridayセール
2010-09-03 00:00:00,A,A20,203742,723263.63,75.5,2.715,204.7583566,7.527,35,FALSE,0,0
2010-09-10 00:00:00,B,B10,126512,766541.904,84.04,2.961,126.1145806,9.199,36,TRUE,0,0
2010-09-10 00:00:00,B,B6,202505,677752.512,78.78,2.565,213.013312,6.973,36,TRUE,0,0
2010-09-10 00:00:00,A,A20,203742,684088.34,65.02,2.699,204.7266827,7.527,36,TRUE,0,0
2010-09-10 00:00:00,A,A39,184109,435906.3,79.94,2.565,210.2641156,8.36,36,TRUE,0,0
2010-09-10 00:00:00,A,A19,203819,516050.03,63.36,2.837,132.7564516,8.099,36,TRUE,0,0
2010-09-10 00:00:00,B,B4,205863,991785.328,73.54,2.574,126.1145806,7.372,36,TRUE,0,0
2010-09-10 00:00:00,A,A2,202307,632798.23,79.09,2.565,211.1532104,8.099,36,TRUE,0,0
2010-09-10 00:00:00,B,B13,219622,951066.992,65.74,2.87,126.1145806,7.951,36,TRUE,0,0
2010-09-10 00:00:00,A,A14,200898,752880.51,70.87,2.699,182.598178,8.743,36,TRUE,0,0
2010-09-10 00:00:00,A,A27,204184,647481.23,70.38,2.837,136.6212085,7.982,36,TRUE,0,0
2010-09-10 00:00:00,A,A1,151315,494933.57,78.69,2.565,211.4951902,7.787,36,TRUE,0,0
2010-09-17 00:00:00,A,A27,204184,551926.52,64.5,2.846,136.6338071,7.982,37,FALSE,0,0
2010-09-17 00:00:00,A,A20,203742,685237.61,65.28,2.706,204.7513279,7.527,37,FALSE,0,0
2010-09-17 00:00:00,B,B13,219622,602895.75,66.84,2.875,126.1454667,7.951,37,FALSE,0,0
2010-09-17 00:00:00,A,A14,200898,687881.39,66.55,2.706,182.622509,8.743,37,FALSE,0,0
2010-09-17 00:00:00,A,A19,203819,454876.17,58.68,2.846,132.7670667,8.099,37,FALSE,0,0
2010-09-17 00:00:00,B,B6,202505,395898.11,81.78,2.582,213.0398643,6.973,37,FALSE,0,0
2010-09-17 00:00:00,A,A1,151315,479659.91,82.11,2.582,211.5224596,7.787,37,FALSE,0,0
2010-09-17 00:00:00,B,B10,126512,477029.28,85.52,3.028,126.1454667,9.199,37,FALSE,0,0
2010-09-17 00:00:00,A,A39,184109,421598.71,81.83,2.582,210.2924504,8.36,37,FALSE,0,0
2010-09-17 00:00:00,A,A2,202307,613139.09,82.05,2.582,211.1806415,8.099,37,FALSE,0,0
2010-09-17 00:00:00,B,B4,205863,633512.67,64.91,2.594,126.1454667,7.372,37,FALSE,0,0
2010-09-24 00:00:00,A,A1,151315,439259.39,80.94,2.624,211.5972246,7.787,38,FALSE,0,0
2010-09-24 00:00:00,A,A20,203742,602098.92,69.37,2.713,204.8182126,7.527,38,FALSE,0,0
2010-09-24 00:00:00,A,A2,202307,591402.1,81.79,2.624,211.2552578,8.099,38,FALSE,0,0
2010-09-24 00:00:00,B,B10,126512,564666.972,85.75,2.939,126.1900333,9.199,38,FALSE,0,0
2010-09-24 00:00:00,B,B13,219622,680589.06,68.22,2.872,126.1900333,7.951,38,FALSE,0,0
2010-09-24 00:00:00,A,A19,203819,446000.89,63.43,2.837,132.7619333,8.099,38,FALSE,0,0
2010-09-24 00:00:00,A,A14,200898,656392.14,68.59,2.713,182.6696737,8.743,38,FALSE,0,0
2010-09-24 00:00:00,B,B6,202505,465785.136,76.49,2.624,213.1152886,6.973,38,FALSE,0,0
2010-09-24 00:00:00,A,A27,204184,534712.1,67.08,2.837,136.6317821,7.982,38,FALSE,0,0
2010-09-24 00:00:00,A,A39,184109,408685.35,78.5,2.624,210.3664469,8.36,38,FALSE,0,0
2010-09-24 00:00:00,B,B4,205863,710384.076,60.96,2.642,126.1900333,7.372,38,FALSE,0,0
2010-10-01 00:00:00,A,A19,203819,450129.83,59.91,2.84,132.7568,8.067,39,FALSE,0,0
2010-10-01 00:00:00,A,A2,202307,604424.44,69.24,2.603,211.3298742,8.163,39,FALSE,0,0
2010-10-01 00:00:00,B,B6,202505,551600.14,70.69,2.603,213.1907129,7.007,39,FALSE,0,0
2010-10-01 00:00:00,A,A1,151315,454075.32,71.89,2.603,211.6719895,7.838,39,FALSE,0,0
2010-10-01 00:00:00,B,B10,126512,651644.672,86.01,3.001,126.2346,9.003,39,FALSE,0,0
2010-10-01 00:00:00,A,A39,184109,411782.2,72.74,2.603,210.4404433,8.476,39,FALSE,0,0
2010-10-01 00:00:00,A,A27,204184,516522.14,70.19,2.84,136.6297571,8.021,39,FALSE,0,0
2010-10-01 00:00:00,A,A14,200898,648427.06,70.58,2.707,182.7168385,8.724,39,FALSE,0,0
2010-10-01 00:00:00,A,A20,203742,639088.78,61.08,2.707,204.8850973,7.484,39,FALSE,0,0
2010-10-01 00:00:00,B,B13,219622,797763.106,68.74,2.853,126.2346,7.795,39,FALSE,0,0
2010-10-01 00:00:00,B,B4,205863,830665.808,63.96,2.619,126.2346,7.127,39,FALSE,0,0
2010-10-08 00:00:00,A,A39,184109,423983.77,64.8,2.633,210.5144398,8.476,40,FALSE,0,0
2010-10-08 00:00:00,B,B10,126512,795453.952,77.04,2.924,126.2791667,9.003,40,FALSE,0,0
2010-10-08 00:00:00,A,A2,202307,619507.52,63.19,2.633,211.4044906,8.163,40,FALSE,0,0
2010-10-08 00:00:00,A,A14,200898,719498.46,56.49,2.764,182.7640032,8.724,40,FALSE,0,0
2010-10-08 00:00:00,B,B4,205863,1010253.584,67.73,2.645,126.2791667,7.127,40,FALSE,0,0
2010-10-08 00:00:00,A,A20,203742,691905.6,51.5,2.764,204.951982,7.484,40,FALSE,0,0
2010-10-08 00:00:00,A,A19,203819,474334.52,53.74,2.903,132.7516667,8.067,40,FALSE,0,0
2010-10-08 00:00:00,B,B6,202505,637136.832,65.21,2.633,213.2661373,7.007,40,FALSE,0,0
2010-10-08 00:00:00,A,A1,151315,480239.58,63.93,2.633,211.7467544,7.838,40,FALSE,0,0
2010-10-08 00:00:00,A,A27,204184,568569.14,57.78,2.903,136.6277321,8.021,40,FALSE,0,0
2010-10-08 00:00:00,B,B13,219622,974241.312,63.03,2.841,126.2791667,7.795,40,FALSE,0,0
2010-10-15 00:00:00,A,A27,204184,568410.77,58.38,2.999,136.6401935,8.021,41,FALSE,0,0
2010-10-15 00:00:00,A,A14,200898,682133.73,58.61,2.868,182.8106203,8.724,41,FALSE,0,0
2010-10-15 00:00:00,A,A39,184109,411510.86,69.96,2.72,210.5805944,8.476,41,FALSE,0,0
2010-10-15 00:00:00,A,A19,203819,445760.57,51.32,2.999,132.7633548,8.067,41,FALSE,0,0
2010-10-15 00:00:00,B,B13,219622,598320.59,54.12,2.845,126.3266774,7.795,41,FALSE,0,0
2010-10-15 00:00:00,A,A20,203742,679395.45,59.17,2.868,205.0137637,7.484,41,FALSE,0,0
2010-10-15 00:00:00,A,A1,151315,474131.58,67.18,2.72,211.8137436,7.838,41,FALSE,0,0
2010-10-15 00:00:00,B,B10,126512,469378.51,75.48,3.08,126.3266774,9.003,41,FALSE,0,0
2010-10-15 00:00:00,A,A2,202307,602816.79,65.8,2.72,211.4713286,8.163,41,FALSE,0,0
2010-10-15 00:00:00,B,B6,202505,399757.7,68.93,2.72,213.3337977,7.007,41,FALSE,0,0
2010-10-15 00:00:00,B,B4,205863,617212.88,62.03,2.732,126.3266774,7.127,41,FALSE,0,0
2010-10-22 00:00:00,B,B13,219622,698489.868,56.89,2.849,126.3815484,7.795,42,FALSE,0,0
2010-10-22 00:00:00,B,B10,126512,561413.412,68.12,3.014,126.3815484,9.003,42,FALSE,0,0
2010-10-22 00:00:00,A,A14,200898,664580.35,53.15,2.917,182.8558685,8.724,42,FALSE,0,0
2010-10-22 00:00:00,B,B6,202505,473594.484,70.97,2.725,213.3820486,7.007,42,FALSE,0,0
2010-10-22 00:00:00,A,A19,203819,438398.72,48.45,3.049,132.8170968,8.067,42,FALSE,0,0
2010-10-22 00:00:00,A,A20,203742,640133.79,50.52,2.917,205.0627881,7.484,42,FALSE,0,0
2010-10-22 00:00:00,B,B4,205863,754588.716,64.17,2.736,126.3815484,7.127,42,FALSE,0,0
2010-10-22 00:00:00,A,A1,151315,431376.19,69.86,2.725,211.8612937,7.838,42,FALSE,0,0
2010-10-22 00:00:00,A,A27,204184,559989.89,52.82,3.049,136.688871,8.021,42,FALSE,0,0
2010-10-22 00:00:00,A,A2,202307,587847.3,68.5,2.725,211.5187208,8.163,42,FALSE,0,0
2010-10-22 00:00:00,A,A39,184109,417882.05,71.73,2.725,210.6271444,8.476,42,FALSE,0,0
2010-10-29 00:00:00,B,B13,219622,808046.358,45.12,2.841,126.4364194,7.795,43,FALSE,0,0
2010-10-29 00:00:00,A,A1,151315,435996.68,69.64,2.716,211.9088438,7.838,43,FALSE,0,0
2010-10-29 00:00:00,A,A14,200898,653531.36,61.3,2.921,182.9011166,8.724,43,FALSE,0,0
2010-10-29 00:00:00,B,B4,205863,829061.534,56.94,2.718,126.4364194,7.127,43,FALSE,0,0
2010-10-29 00:00:00,A,A2,202307,594632.55,66.24,2.716,211.5661131,8.163,43,FALSE,0,0
2010-10-29 00:00:00,B,B10,126512,625496.452,68.76,3.13,126.4364194,9.003,43,FALSE,0,0
2010-10-29 00:00:00,B,B6,202505,567083.356,70.39,2.716,213.4302994,7.007,43,FALSE,0,0
2010-10-29 00:00:00,A,A20,203742,630202.59,57.56,2.921,205.1118126,7.484,43,FALSE,0,0
2010-10-29 00:00:00,A,A27,204184,539217.04,61.02,3.055,136.7375484,8.021,43,FALSE,0,0
2010-10-29 00:00:00,A,A39,184109,416680.16,75.14,2.716,210.6736944,8.476,43,FALSE,0,0
2010-10-29 00:00:00,A,A19,203819,449049.09,56.11,3.055,132.8708387,8.067,43,FALSE,0,0
2010-11-05 00:00:00,B,B4,205863,1044540.912,51.6,2.699,126.4912903,7.127,44,FALSE,0,0
2010-11-05 00:00:00,B,B6,202505,696112.832,59.9,2.689,213.4785503,7.007,44,FALSE,0,0
2010-11-05 00:00:00,A,A39,184109,415393.51,61.62,2.689,210.7202444,8.476,44,FALSE,0,0
2010-11-05 00:00:00,B,B13,219622,959252.112,49.96,2.831,126.4912903,7.795,44,FALSE,0,0
2010-11-05 00:00:00,B,B10,126512,793086,71.04,3.009,126.4912903,9.003,44,FALSE,0,0
2010-11-05 00:00:00,A,A20,203742,748607.23,42.78,2.917,205.160837,7.484,44,FALSE,0,0
2010-11-05 00:00:00,A,A27,204184,562952.63,45.91,3.049,136.7862258,8.021,44,FALSE,0,0
2010-11-05 00:00:00,A,A2,202307,652409.35,57.85,2.689,211.6135053,8.163,44,FALSE,0,0
2010-11-05 00:00:00,A,A19,203819,470628.89,41.78,3.049,132.9245806,8.067,44,FALSE,0,0
2010-11-05 00:00:00,A,A14,200898,714206.56,45.65,2.917,182.9463648,8.724,44,FALSE,0,0
2010-11-05 00:00:00,A,A1,151315,485782.84,58.74,2.689,211.9563939,7.838,44,FALSE,0,0
2010-11-12 00:00:00,A,A19,203819,525541.51,40.3,3.065,132.9783226,8.067,45,FALSE,0,0
2010-11-12 00:00:00,B,B6,202505,466904.97,62.11,2.728,213.5268011,7.007,45,FALSE,0,0
2010-11-12 00:00:00,B,B4,205863,663020.83,52.65,2.741,126.5461613,7.127,45,FALSE,0,0
2010-11-12 00:00:00,A,A27,204184,651949.28,45.9,3.065,136.8349032,8.021,45,FALSE,0,0
2010-11-12 00:00:00,A,A39,184109,448398.95,62.21,2.728,210.7667944,8.476,45,FALSE,0,0
2010-11-12 00:00:00,A,A1,151315,494990.65,59.61,2.728,212.003944,7.838,45,FALSE,0,0
2010-11-12 00:00:00,B,B13,219622,658759.87,42.55,2.831,126.5461613,7.795,45,FALSE,0,0
2010-11-12 00:00:00,A,A14,200898,760041.76,46.14,2.931,182.9916129,8.724,45,FALSE,0,0
2010-11-12 00:00:00,A,A20,203742,797144.99,42.38,2.931,205.2098614,7.484,45,FALSE,0,0
2010-11-12 00:00:00,A,A2,202307,684158.59,59.69,2.728,211.6608975,8.163,45,FALSE,0,0
2010-11-12 00:00:00,B,B10,126512,550326.23,61.24,3.13,126.5461613,9.003,45,FALSE,0,0
2010-11-19 00:00:00,B,B13,219622,785753.82,42,2.842,126.6072,7.795,46,FALSE,0,0
2010-11-19 00:00:00,A,A14,200898,712057.6,50.02,3,182.8989385,8.724,46,FALSE,0,0
2010-11-19 00:00:00,A,A2,202307,695349.63,50.81,2.771,211.5470304,8.163,46,FALSE,0,0
2010-11-19 00:00:00,B,B10,126512,639705.624,58.83,3.047,126.6072,9.003,46,FALSE,0,0
2010-11-19 00:00:00,B,B6,202505,561580.044,52.99,2.771,213.4107412,7.007,46,FALSE,0,0
2010-11-19 00:00:00,B,B4,205863,828786.552,48.05,2.78,126.6072,7.127,46,FALSE,0,0
2010-11-19 00:00:00,A,A39,184109,476389.54,55.5,2.771,210.65429,8.476,46,FALSE,0,0
2010-11-19 00:00:00,A,A1,151315,497168.5,51.41,2.771,211.8896737,7.838,46,FALSE,0,0
2010-11-19 00:00:00,A,A27,204184,583848.09,50.81,3.138,136.7715714,8.021,46,FALSE,0,0
2010-11-19 00:00:00,A,A20,203742,737671.64,45.88,3,205.0992811,7.484,46,FALSE,0,0
2010-11-19 00:00:00,A,A19,203819,462921.82,44.22,3.138,132.9172,8.067,46,FALSE,0,0
2010-11-26 00:00:00,B,B13,219622,1419862.066,28.22,2.83,126.6692667,7.795,47,TRUE,0,1
2010-11-26 00:00:00,A,A27,204184,1060486.61,46.67,3.186,136.6895714,8.021,47,TRUE,0,1
2010-11-26 00:00:00,B,B10,126512,1646239.924,55.33,3.162,126.6692667,9.003,47,TRUE,0,1
2010-11-26 00:00:00,A,A20,203742,1131034.67,46.66,3.039,204.9621,7.484,47,TRUE,0,1
2010-11-26 00:00:00,A,A19,203819,816356.25,42.62,3.186,132.8369333,8.067,47,TRUE,0,1
2010-11-26 00:00:00,A,A2,202307,1031457.59,62.98,2.735,211.4062867,8.163,47,TRUE,0,1
2010-11-26 00:00:00,A,A39,184109,857459.62,67.75,2.735,210.5152765,8.476,47,TRUE,0,1
2010-11-26 00:00:00,B,B4,205863,1490931.876,48.08,2.752,126.6692667,7.127,47,TRUE,0,1
2010-11-26 00:00:00,B,B6,202505,1184877.442,65.79,2.735,213.2672961,7.007,47,TRUE,0,1
2010-11-26 00:00:00,A,A1,151315,727811.21,64.52,2.735,211.7484333,7.838,47,TRUE,0,1
2010-11-26 00:00:00,A,A14,200898,1245059.9,46.15,3.039,182.7832769,8.724,47,TRUE,0,1
2010-12-03 00:00:00,B,B6,202505,818157.248,52.3,2.708,213.123851,7.007,48,FALSE,0,0
2010-12-03 00:00:00,A,A27,204184,653207.24,41.81,3.2,136.6075714,8.021,48,FALSE,0,0
2010-12-03 00:00:00,B,B4,205863,1123333.68,46.4,2.727,126.7313333,7.127,48,FALSE,0,0
2010-12-03 00:00:00,A,A2,202307,695063.61,49.33,2.708,211.265543,8.163,48,FALSE,0,0
2010-12-03 00:00:00,A,A39,184109,463382.36,53.55,2.708,210.376263,8.476,48,FALSE,0,0
2010-12-03 00:00:00,A,A14,200898,818522.56,40.93,3.046,182.6676154,8.724,48,FALSE,0,0
2010-12-03 00:00:00,A,A1,151315,494546.97,49.27,2.708,211.607193,7.838,48,FALSE,0,0
2010-12-03 00:00:00,A,A19,203819,577925.32,36.64,3.2,132.7566667,8.067,48,FALSE,0,0
2010-12-03 00:00:00,B,B10,126512,1047245.744,51.17,3.041,126.7313333,9.003,48,FALSE,0,0
2010-12-03 00:00:00,B,B13,219622,1088447.744,25.8,2.812,126.7313333,7.795,48,FALSE,0,0
2010-12-03 00:00:00,A,A20,203742,811568.35,35.47,3.046,204.8249189,7.484,48,FALSE,0,0
2010-12-10 00:00:00,A,A20,203742,922048.46,24.27,3.109,204.6877378,7.484,49,FALSE,0,0
2010-12-10 00:00:00,B,B10,126512,683039.83,60.51,3.091,126.7934,9.003,49,FALSE,0,0
2010-12-10 00:00:00,B,B13,219622,813092.2,36.78,2.817,126.7934,7.795,49,FALSE,0,0
2010-12-10 00:00:00,A,A39,184109,547717.25,50.81,2.843,210.2372494,8.476,49,FALSE,0,0
2010-12-10 00:00:00,A,A27,204184,726288.57,30.83,3.255,136.5255714,8.021,49,FALSE,0,0
2010-12-10 00:00:00,A,A1,151315,540663.34,46.33,2.843,211.4659526,7.838,49,FALSE,0,0
2010-12-10 00:00:00,A,A19,203819,599066.06,25.12,3.255,132.6764,8.067,49,FALSE,0,0
2010-12-10 00:00:00,A,A14,200898,936901.24,30.54,3.109,182.5519538,8.724,49,FALSE,0,0
2010-12-10 00:00:00,A,A2,202307,826268.48,45.5,2.843,211.1247993,8.163,49,FALSE,0,0
2010-12-10 00:00:00,B,B4,205863,776279.98,42.4,2.86,126.7934,7.127,49,FALSE,0,0
2010-12-10 00:00:00,B,B6,202505,559745.41,48.46,2.843,212.9804059,7.007,49,FALSE,0,0
2010-12-17 00:00:00,B,B13,219622,1102502.628,35.21,2.842,126.8794839,7.795,50,FALSE,0,0
2010-12-17 00:00:00,A,A39,184109,631690.47,55.31,2.869,210.1787224,8.476,50,FALSE,0,0
2010-12-17 00:00:00,A,A19,203819,641314.99,26.83,3.301,132.6804516,8.067,50,FALSE,0,0
2010-12-17 00:00:00,A,A20,203742,957475.39,24.07,3.14,204.6321194,7.484,50,FALSE,0,0
2010-12-17 00:00:00,A,A2,202307,912353.7,47.55,2.869,211.0645458,8.163,50,FALSE,0,0
2010-12-17 00:00:00,A,A27,204184,826541.06,31.62,3.301,136.5292811,8.021,50,FALSE,0,0
2010-12-17 00:00:00,B,B4,205863,1153883.196,46.57,2.884,126.8794839,7.127,50,FALSE,0,0
2010-12-17 00:00:00,A,A1,151315,621798,49.84,2.869,211.4053124,7.838,50,FALSE,0,0
2010-12-17 00:00:00,A,A14,200898,1020255.7,30.51,3.14,182.517732,8.724,50,FALSE,0,0
2010-12-17 00:00:00,B,B6,202505,784990.512,52.24,2.869,212.918049,7.007,50,FALSE,0,0
2010-12-17 00:00:00,B,B10,126512,1011813.624,59.15,3.125,126.8794839,9.003,50,FALSE,0,0
2010-12-24 00:00:00,A,A19,203819,860395.95,26.05,3.309,132.7477419,8.067,51,FALSE,1,0
2010-12-24 00:00:00,A,A14,200898,1391171.6,30.59,3.141,182.54459,8.724,51,FALSE,1,0
2010-12-24 00:00:00,B,B6,202505,1192606.268,55.07,2.886,212.9165082,7.007,51,FALSE,1,0
2010-12-24 00:00:00,B,B13,219622,1615521.012,34.9,2.846,126.9835806,7.795,51,FALSE,1,0
2010-12-24 00:00:00,A,A1,151315,804511.55,52.33,2.886,211.4051222,7.838,51,FALSE,1,0
2010-12-24 00:00:00,A,A39,184109,888042.53,58.86,2.886,210.1805602,8.476,51,FALSE,1,0
2010-12-24 00:00:00,B,B4,205863,1678548.396,43.21,2.887,126.9835806,7.127,51,FALSE,1,0
2010-12-24 00:00:00,A,A20,203742,1238907.77,25.17,3.141,204.6376731,7.484,51,FALSE,1,0
2010-12-24 00:00:00,A,A2,202307,1190379.77,49.97,2.886,211.0646599,8.163,51,FALSE,1,0
2010-12-24 00:00:00,A,A27,204184,1050444.92,31.34,3.309,136.597273,8.021,51,FALSE,1,0
2010-12-24 00:00:00,B,B10,126512,1604592.962,57.06,3.236,126.9835806,9.003,51,FALSE,1,0
2010-12-31 00:00:00,A,A2,202307,595193.19,47.3,2.943,211.064774,8.163,52,TRUE,0,0
2010-12-31 00:00:00,B,B10,126512,771223.168,49.67,3.148,127.0876774,9.003,52,TRUE,0,0
2010-12-31 00:00:00,A,A14,200898,561304.91,29.67,3.179,182.5714479,8.724,52,TRUE,0,0
2010-12-31 00:00:00,A,A27,204184,479453.12,29.59,3.336,136.665265,8.021,52,TRUE,0,0
2010-12-31 00:00:00,A,A19,203819,435879.05,28.65,3.336,132.8150323,8.067,52,TRUE,0,0
2010-12-31 00:00:00,A,A39,184109,404371.09,52.45,2.943,210.182398,8.476,52,TRUE,0,0
2010-12-31 00:00:00,B,B13,219622,886136.992,26.79,2.868,127.0876774,7.795,52,TRUE,0,0
2010-12-31 00:00:00,A,A1,151315,434357.7,48.43,2.943,211.4049321,7.838,52,TRUE,0,0
2010-12-31 00:00:00,B,B4,205863,918181.904,38.09,2.955,127.0876774,7.127,52,TRUE,0,0
2010-12-31 00:00:00,B,B6,202505,725187.968,49.14,2.943,212.9149674,7.007,52,TRUE,0,0
2010-12-31 00:00:00,A,A20,203742,590565.97,28.85,3.179,204.6432267,7.484,52,TRUE,0,0
2011-01-07 00:00:00,A,A39,184109,399864.76,52.74,2.976,210.1842358,8.395,1,FALSE,0,0
2011-01-07 00:00:00,A,A14,200898,671973.62,34.32,3.193,182.5983058,8.549,1,FALSE,0,0
2011-01-07 00:00:00,A,A20,203742,660345.22,31.43,3.193,204.6487803,7.343,1,FALSE,0,0
2011-01-07 00:00:00,A,A27,204184,554330.54,34.42,3.351,136.7332569,7.827,1,FALSE,0,0
2011-01-07 00:00:00,B,B6,202505,421132.63,47.78,2.976,212.9134266,6.858,1,FALSE,0,0
2011-01-07 00:00:00,B,B10,126512,481720.4,43.43,3.287,127.1917742,8.744,1,FALSE,0,0
2011-01-07 00:00:00,A,A19,203819,433344,31.34,3.351,132.8823226,7.771,1,FALSE,0,0
2011-01-07 00:00:00,A,A1,151315,483473.01,48.27,2.976,211.4047419,7.742,1,FALSE,0,0
2011-01-07 00:00:00,B,B4,205863,619979.12,39.34,2.98,127.1917742,6.51,1,FALSE,0,0
2011-01-07 00:00:00,A,A2,202307,622383.17,44.69,2.976,211.0648881,8.028,1,FALSE,0,0
2011-01-07 00:00:00,B,B13,219622,588688.21,16.94,2.891,127.1917742,7.47,1,FALSE,0,0
2011-01-14 00:00:00,B,B4,205863,771264.684,31.6,2.992,127.3009355,6.51,2,FALSE,0,0
2011-01-14 00:00:00,A,A27,204184,534472.88,25.7,3.367,136.803477,7.827,2,FALSE,0,0
2011-01-14 00:00:00,A,A1,151315,477253.22,35.4,2.983,211.4574109,7.742,2,FALSE,0,0
2011-01-14 00:00:00,B,B13,219622,703855.884,20.6,2.903,127.3009355,7.47,2,FALSE,0,0
2011-01-14 00:00:00,A,A20,203742,698683.47,20.39,3.205,204.7026042,7.343,2,FALSE,0,0
2011-01-14 00:00:00,A,A14,200898,618881.77,24.78,3.205,182.6585782,8.549,2,FALSE,0,0
2011-01-14 00:00:00,B,B6,202505,497909.964,38.37,2.983,212.9655882,6.858,2,FALSE,0,0
2011-01-14 00:00:00,A,A39,184109,408056.47,41.74,2.983,210.2379731,8.395,2,FALSE,0,0
2011-01-14 00:00:00,A,A19,203819,428166.64,21.68,3.367,132.9510645,7.771,2,FALSE,0,0
2011-01-14 00:00:00,A,A2,202307,628035.56,33.02,2.983,211.1176713,8.028,2,FALSE,0,0
2011-01-14 00:00:00,B,B10,126512,599002.128,49.98,3.312,127.3009355,8.744,2,FALSE,0,0
2011-01-21 00:00:00,A,A14,200898,625342.3,30.55,3.229,182.9193368,8.549,3,FALSE,0,0
2011-01-21 00:00:00,A,A27,204184,532115.34,30.13,3.391,136.8870657,7.827,3,FALSE,0,0
2011-01-21 00:00:00,A,A20,203742,655083.9,27.43,3.229,205.0460497,7.343,3,FALSE,0,0
2011-01-21 00:00:00,B,B6,202505,574617.05,46.2,3.016,213.3399647,6.858,3,FALSE,0,0
2011-01-21 00:00:00,B,B13,219622,881227.718,34.8,2.934,127.4404839,7.47,3,FALSE,0,0
2011-01-21 00:00:00,A,A1,151315,460337.7,44.04,3.016,211.8272343,7.742,3,FALSE,0,0
2011-01-21 00:00:00,B,B4,205863,918237.838,38.34,3.017,127.4404839,6.51,3,FALSE,0,0
2011-01-21 00:00:00,A,A19,203819,436152.48,22.8,3.391,133.0285161,7.771,3,FALSE,0,0
2011-01-21 00:00:00,A,A39,184109,429866.42,50.25,3.016,210.6031072,8.395,3,FALSE,0,0
2011-01-21 00:00:00,B,B10,126512,693354.704,56.75,3.336,127.4404839,8.744,3,FALSE,0,0
2011-01-21 00:00:00,A,A2,202307,631699.52,41.4,3.016,211.4864691,8.028,3,FALSE,0,0
2011-01-28 00:00:00,A,A19,203819,467454.96,20.66,3.402,133.1059677,7.771,4,FALSE,0,0
2011-01-28 00:00:00,A,A39,184109,407222.73,47.94,3.01,210.9682412,8.395,4,FALSE,0,0
2011-01-28 00:00:00,A,A2,202307,612530.92,42.83,3.01,211.8552668,8.028,4,FALSE,0,0
2011-01-28 00:00:00,B,B6,202505,656514.512,44.98,3.01,213.7143412,6.858,4,FALSE,0,0
2011-01-28 00:00:00,B,B4,205863,1018789.232,40.6,3.022,127.5800323,6.51,4,FALSE,0,0
2011-01-28 00:00:00,A,A14,200898,588345.61,24.05,3.237,183.1800955,8.549,4,FALSE,0,0
2011-01-28 00:00:00,A,A20,203742,643207.66,23.21,3.237,205.3894952,7.343,4,FALSE,0,0
2011-01-28 00:00:00,B,B13,219622,928516.304,31.64,2.96,127.5800323,7.47,4,FALSE,0,0
2011-01-28 00:00:00,B,B10,126512,830539.616,53.03,3.231,127.5800323,8.744,4,FALSE,0,0
2011-01-28 00:00:00,A,A27,204184,492558.3,23.64,3.402,136.9706544,7.827,4,FALSE,0,0
2011-01-28 00:00:00,A,A1,151315,440520.94,43.83,3.01,212.1970577,7.742,4,FALSE,0,0
2011-02-04 00:00:00,A,A2,202307,704519.5,38.25,2.989,212.2240646,8.028,5,FALSE,0,0
2011-02-04 00:00:00,B,B13,219622,638265.11,23.35,2.974,127.7195806,7.47,5,FALSE,0,0
2011-02-04 00:00:00,A,A14,200898,739964.78,28.73,3.231,183.4408542,8.549,5,FALSE,0,0
2011-02-04 00:00:00,A,A20,203742,850668.28,28.58,3.231,205.7329407,7.343,5,FALSE,0,0
2011-02-04 00:00:00,B,B4,205863,714921.69,34.61,2.996,127.7195806,6.51,5,FALSE,0,0
2011-02-04 00:00:00,B,B6,202505,491725.51,40.59,2.989,214.0887176,6.858,5,FALSE,0,0
2011-02-04 00:00:00,A,A39,184109,478958.1,45.96,2.989,211.3333753,8.395,5,FALSE,0,0
2011-02-04 00:00:00,A,A19,203819,505908.92,21.02,3.4,133.1834194,7.771,5,FALSE,0,0
2011-02-04 00:00:00,A,A27,204184,584597.61,28.7,3.4,137.0542431,7.827,5,FALSE,0,0
2011-02-04 00:00:00,A,A1,151315,530753.61,42.27,2.989,212.5668812,7.742,5,FALSE,0,0
2011-02-04 00:00:00,B,B10,126512,587154.84,44.88,3.348,127.7195806,8.744,5,FALSE,0,0
2011-02-11 00:00:00,A,A1,151315,543824.8,36.39,3.022,212.9367046,7.742,6,TRUE,0,0
2011-02-11 00:00:00,B,B13,219622,797703.216,30.83,3.034,127.859129,7.47,6,TRUE,0,0
2011-02-11 00:00:00,A,A39,184109,418586.95,40.34,3.022,211.6985093,8.395,6,TRUE,0,0
2011-02-11 00:00:00,A,A19,203819,514232.64,21.79,3.416,133.260871,7.771,6,TRUE,0,0
2011-02-11 00:00:00,A,A2,202307,762489.5,33.19,3.022,212.5928624,8.028,6,TRUE,0,0
2011-02-11 00:00:00,A,A27,204184,560651.33,30.45,3.416,137.1378318,7.827,6,TRUE,0,0
2011-02-11 00:00:00,A,A20,203742,788934.13,25.38,3.239,206.0763862,7.343,6,TRUE,0,0
2011-02-11 00:00:00,B,B6,202505,564305.472,39.38,3.022,214.4630941,6.858,6,TRUE,0,0
2011-02-11 00:00:00,B,B10,126512,747101.652,51.51,3.381,127.859129,8.744,6,TRUE,0,0
2011-02-11 00:00:00,B,B4,205863,888564.408,33.29,3.033,127.859129,6.51,6,TRUE,0,0
